,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,5DAvg,10DAvg,20DAvg,RSI,TR,ATR,BolU,BolL,EMAs,EMAl,MACD,StoK,StoD,DMP,DMM,DI14P,DI14N,ADX,index,Revenue,COGS,GrossProfit,OperatingIncome,PreTaxIncome,IncomeAfterTax,IncomeFromContinuousOperations,NetIncome,EBITDA,SharesOutstanding,Basic EPS,EPS,Current,D/E,ITR,ROE,ROA,BVPS,OCFPS,FCFPS
1040,2024-05-28 00:00:00-04:00,806.6246465,812.1532816,801.6239407,810.0414429,1986300,0,0,801.311145,793.8190796,773.1568817,71.27040346,10.52934093,12.08972255,815.4268593,760.4353582,789.6057348,64.77732856,724.8284063,93.16845033,82.74267641,0,5.608334135,28.25026111,21.25240322,14.13632576,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1041,2024-05-29 00:00:00-04:00,803.9150685,810.310351,803.1878358,803.4169922,2282800,0,0,802.4248413,796.6700623,777.3217957,72.18736637,7.122515213,11.83855196,814.6054798,767.3916079,791.7305437,64.31069043,727.4198532,80.56703023,41.78844179,0,1.563895032,28.84962789,18.35545492,22.23102332,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1042,2024-05-30 00:00:00-04:00,807.0828858,816.3470933,805.1901715,812.203125,2288500,0,0,805.1104858,799.4891785,781.9598877,70.09082807,12.93010107,11.60232416,818.0370011,769.1258581,794.8801716,64.92694929,729.9532223,91.34601136,71.85406967,6.03674229,0,29.27762651,18.72917907,21.9728168,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1043,2024-05-31 00:00:00-04:00,805.9173712,808.6169059,785.1674954,806.7740479,4360700,0,0,807.8100464,801.1647034,785.8174896,62.95072317,27.03562958,12.87241937,819.9571826,770.4360582,796.7099987,64.57044423,732.1395545,80.00828648,69.29708506,0,0,26.38886317,8.838547201,49.82005713,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1044,2024-06-03 00:00:00-04:00,807.8797442,824.7246576,804.0246386,812.2528687,2008700,0,0,808.9376953,803.1151733,789.3782349,74.80887771,20.70001904,13.21965,820.5121224,775.6075675,799.1012095,64.94987503,734.1513344,77.83290847,68.47147701,0,18.85714318,24.60310998,18.79530592,13.38252546,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1045,2024-06-04 00:00:00-04:00,811.8444381,824.8243358,809.9118996,824.2067261,1754500,0,0,811.770752,806.5409485,792.9115875,77.38793895,14.91243625,13.6174014,823.854717,779.3077673,802.9635966,65.86345193,737.1001447,98.74723049,98.44261482,0,5.887260985,23.88447644,21.3344104,5.639382592,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1046,2024-06-05 00:00:00-04:00,827.713116,831.1797684,818.5186472,831.0900879,2080000,0,0,817.3053711,809.8651062,796.0489685,76.81570461,12.66112122,13.68500203,829.8507557,780.037175,807.2907491,66.44100295,740.8497462,99.80664308,99.66974754,0,8.606747576,19.16503469,25.72129678,14.60636652,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1047,2024-06-06 00:00:00-04:00,832.2058176,845.8232679,831.1100741,839.3980713,1735000,0,0,822.7443604,813.9274231,799.9952271,77.40794794,14.73318006,13.4907563,837.8559886,779.0861239,812.2303372,67.09919068,745.1311465,89.40711429,82.10818203,14.64349957,0,19.3355091,26.09164311,14.87245772,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1048,2024-06-07 00:00:00-04:00,843.4225258,847.1083028,839.0494011,842.3267822,1593600,0,0,829.8549072,818.8324768,803.3094299,77.45783108,8.058901762,13.56902809,844.967918,779.0568535,816.8605595,67.36488688,749.4956726,92.28050004,83.27534736,0,7.939327001,19.22397385,28.66273925,19.71061445,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1049,2024-06-10 00:00:00-04:00,843.9205398,846.2116786,839.4976199,845.0761108,1402300,0,0,836.4195557,822.6786255,806.3551666,80.5476094,6.714058696,13.29508789,850.6756104,781.2244664,821.2014135,67.58822205,753.6131915,96.71913868,87.29739386,0,0.448218816,16.74076521,29.49413198,27.5838545,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1050,2024-06-11 00:00:00-04:00,845.9726204,847.666092,837.0271896,846.0423584,1690500,0,0,840.7866821,826.278717,810.0488983,78.92849868,10.63890242,13.38331784,855.8976357,782.8872764,825.0230974,67.67633929,757.3467581,97.40196791,84.73777153,1.454413414,0,17.40664123,29.29969098,25.46346327,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1051,2024-06-12 00:00:00-04:00,849.0308436,852.4476398,840.3643035,844.5481567,1838300,0,0,843.4782959,830.3918335,813.5309479,77.28950898,12.08333624,13.65299338,859.4110641,785.9128843,828.0269526,67.57218489,760.4547678,88.25881972,48.77268216,4.781547786,0,19.56439275,25.58880331,13.34215754,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1052,2024-06-13 00:00:00-04:00,844.5481804,844.5481804,834.3276444,842.7053223,1322400,0,0,844.1397461,833.4420532,816.4656158,80.81221217,10.22053597,13.48507154,860.1736524,792.2115928,830.2851634,67.42796349,762.8571999,85.51977317,46.23443714,0,0,18.91097402,25.90744598,15.6107064,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1053,2024-06-14 00:00:00-04:00,840.1749994,852.8859162,838.6707993,852.3778687,1395500,0,0,846.1499634,838.0024353,819.5835693,79.8932783,14.2151169,13.03965681,864.1272449,794.7956066,833.6840411,68.13376534,765.5502757,99.24976462,97.26241994,8.337735843,0,19.31138626,26.79240469,16.22647136,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1054,2024-06-17 00:00:00-04:00,851.2024495,867.2106296,850.0867635,864.5708008,1904900,0,0,850.0489014,843.2342285,823.1747009,81.95935258,17.12386611,13.51069432,870.7677313,795.9450286,838.4358503,69.08922712,769.3466232,96.78238915,91.97205251,14.32471337,0,26.21132727,22.89328922,6.757079637,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1055,2024-06-18 00:00:00-04:00,864.6604826,870.5975742,864.361649,867.3999023,1763800,0,0,854.3204102,847.5535461,827.0472473,89.24603008,6.23592519,13.44736646,875.2151062,800.6380694,842.8918583,69.36956515,773.5222931,96.25697193,89.98435688,0,14.27488553,26.33476461,29.75281614,6.094132577,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1056,2024-06-20 00:00:00-04:00,867.9577563,870.4879621,857.2491154,859.1218872,1944600,0,0,857.2351563,850.3567261,830.1109161,78.9596894,13.23884673,13.46941973,877.0085985,805.5472574,845.3887858,68.77714462,776.6116412,86.56715862,44.05054425,0,0,23.090352,29.70410234,12.52735808,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1057,2024-06-21 00:00:00-04:00,863.3056977,863.6343842,844.3887697,845.0462036,3852900,0,0,857.7033325,850.9215393,832.4244812,71.34445515,19.24561459,12.91299008,873.719302,814.3040047,845.3360809,67.69061839,777.6454625,61.61898174,2.508446956,0,0,24.08533118,30.98407258,12.52735808,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1058,2024-06-24 00:00:00-04:00,846.7297371,847.3573182,838.272411,844.8967896,1722900,0,0,856.2071167,851.17854,835.0055084,69.35619528,9.084907139,12.08333923,869.7745457,822.9121783,845.2684976,67.59906725,777.6694303,57.64933851,20.56267331,0,0,25.73904752,21.96438725,7.912764119,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1059,2024-06-25 00:00:00-04:00,846.0523189,852.397806,841.7489325,852.2185059,1675700,0,0,853.7366577,851.8927795,837.2857025,67.57500909,10.64887354,11.77879904,868.1335225,828.5548843,846.3377296,68.13463505,778.2030946,64.70920319,54.98820897,5.04048786,0,29.46116376,18.96214353,21.68174959,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1060,2024-06-26 00:00:00-04:00,849.4391915,856.432202,846.7894524,853.543396,1505300,0,0,850.9653564,852.6428833,839.4608002,65.14381219,9.642749595,11.56320107,867.189036,832.7069862,847.4462937,68.27244674,779.1738469,56.81119815,84.09229497,0,5.040519892,30.01047248,17.11275467,27.37019212,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1061,2024-06-27 00:00:00-04:00,854.4100385,855.0276482,845.3749274,847.34729,1254900,0,0,848.610437,852.9227966,841.6573151,55.51862536,9.652720788,11.20031112,866.7546169,834.2770081,847.4310624,67.82368421,779.6073781,35.89652842,38.127459,0,0,21.64410429,17.66720772,10.11641779,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
1062,2024-06-28 00:00:00-04:00,847.9748885,853.9418328,843.5519686,846.7197266,2131700,0,0,848.9451416,853.3242371,843.3831451,53.1503928,10.38986417,11.36680843,866.5482027,835.1109857,847.3216261,67.74395635,779.5776697,34.1662701,24.59394829,0,0,21.32706848,12.41938275,26.39591843,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
